Game ID,Game Name,Platform,Genre,Release Date,Sales (Million $),Player Count (Million),Region,Age Group,Gender,Rating
GAME00278,Suffer believe.,PS5,RPG,2017-07-14,84.91,4.1,North America,19-25,Male,10
GAME00279,Medical outside week.,Xbox,RPG,2016-01-08,99.82,48.26,Australia,36-45,Female,6
GAME00280,Approach late scientist.,PS5,Shooter,2017-03-28,55.73,45.06,Australia,10-18,Male,4
GAME00281,Team vote fall.,PS5,Sports,2024-06-16,90.53,44.86,Asia,46+,Female,4
GAME00282,Than cost reason.,Xbox,Strategy,2024-05-30,89.2,0.65,Australia,26-35,Female,4
GAME00283,Very worker than.,Nintendo Switch,Adventure,2020-06-21,47.09,23.95,Asia,36-45,Female,6
GAME00284,Thing whom.,PS5,Strategy,2024-03-17,83.41,13.62,Europe,10-18,Female,2
GAME00285,Author accept without.,Mobile,RPG,2022-09-30,32.85,2.09,Europe,19-25,Female,10
GAME00286,Camera risk field.,PS5,Strategy,2023-03-03,87.29,7.98,Asia,36-45,Male,4
GAME00287,Thing language record.,Mobile,RPG,2017-05-02,21.36,39.31,Asia,19-25,Female,1
GAME00288,Different ability.,Xbox,Shooter,2018-03-31,8.69,9.99,Europe,10-18,Male,5
GAME00289,Trade hear general.,Nintendo Switch,Shooter,2016-03-18,52.88,39.1,Australia,26-35,Female,3
GAME00290,Whatever shake daughter.,Xbox,Action,2016-07-29,81.34,48.41,Asia,10-18,Female,2
GAME00291,Manager boy.,Nintendo Switch,Strategy,2016-04-14,68.22,46.58,Australia,10-18,Male,4
GAME00292,Finally defense.,PS5,Strategy,2020-11-18,49.27,41.85,Europe,19-25,Male,7
GAME00293,Far rate enjoy.,PC,Sports,2016-08-11,98.79,7.21,South America,10-18,Female,5
GAME00294,Imagine bring.,PC,Adventure,2020-09-04,26.27,43.35,Australia,10-18,Female,9
GAME00295,Fact benefit project his.,PC,Sports,2019-11-21,10.64,47.57,Australia,36-45,Male,1
GAME00296,Religious only sister.,PS5,Action,2015-04-20,76.34,25.08,Australia,19-25,Female,10
GAME00297,Fine Mrs many.,Xbox,Action,2020-08-11,96.62,5.71,Europe,36-45,Female,4
GAME00298,Environmental edge research.,Mobile,Action,2017-08-17,57.12,17.2,Australia,46+,Female,1
GAME00299,Large ground similar inside.,PC,Strategy,2020-08-28,9.57,11.07,Europe,46+,Male,9
GAME00300,Laugh almost.,PC,Shooter,2024-01-06,8.32,5.07,Australia,10-18,Male,1
GAME00301,Who guy buy.,Mobile,Adventure,2022-05-02,14.96,8.56,South America,26-35,Female,2
GAME00302,Pull business or.,Mobile,Shooter,2023-06-27,8.56,37.93,South America,26-35,Male,2
GAME00303,Possible.,PC,Shooter,2018-09-27,87.26,25.16,South America,46+,Male,9
GAME00304,Many start.,Xbox,Action,2021-01-08,57.74,7.1,North America,26-35,Male,7
GAME00305,Less war election society.,Mobile,RPG,2021-02-13,86.96,12.59,Asia,10-18,Female,10
GAME00306,Prove base.,Mobile,Shooter,2018-10-17,31.87,21.93,North America,46+,Female,10
GAME00307,Ball everybody serve.,Nintendo Switch,Sports,2015-09-19,84.64,38.88,Australia,36-45,Female,8
GAME00308,Company left trade.,PS5,Shooter,2018-02-01,0.66,32.8,Europe,19-25,Male,2
GAME00309,Spring apply arm.,PS5,Sports,2023-08-24,2.01,13.5,Australia,19-25,Male,10
GAME00310,Way pressure success.,Nintendo Switch,Action,2016-01-09,26.58,37.38,Europe,26-35,Male,2
GAME00311,Race develop receive.,Xbox,Sports,2018-12-30,48.04,37.9,Australia,19-25,Female,4
GAME00312,Change understand lead up.,Mobile,Action,2016-06-03,38.7,32.35,Asia,19-25,Male,3
GAME00313,Program traditional less.,Xbox,Sports,2015-12-10,91.37,25.41,North America,10-18,Male,6
GAME00314,Six.,Nintendo Switch,Action,2019-02-07,11.67,15.59,Europe,36-45,Female,5
GAME00315,Chair simply receive.,Nintendo Switch,RPG,2023-09-19,10.01,19.38,Asia,10-18,Female,4
GAME00316,Out.,PC,Action,2019-02-08,0.78,36.88,Australia,26-35,Female,8
GAME00317,General travel nice.,PS5,Shooter,2017-12-06,58.99,4.62,Asia,36-45,Male,1
GAME00318,Film trade.,PC,Strategy,2024-01-05,54.81,42.19,Europe,26-35,Male,7
GAME00319,Poor what.,Nintendo Switch,Shooter,2022-09-18,34.87,46.99,North America,36-45,Female,10
GAME00320,Bit attack.,Mobile,RPG,2019-03-07,28.49,29.92,Asia,10-18,Male,2
GAME00321,History marriage treat.,Nintendo Switch,Adventure,2021-06-11,33.68,20.82,Europe,26-35,Male,8
GAME00322,Two treat east.,Nintendo Switch,RPG,2021-08-14,99.64,31.85,Asia,10-18,Male,1
GAME00323,Sound he.,Mobile,Adventure,2016-08-10,9.65,26.0,Australia,26-35,Female,2
GAME00324,Write little through.,PC,Sports,2021-08-04,7.14,40.6,Australia,10-18,Male,10
GAME00325,Almost bill.,Xbox,Sports,2023-10-18,39.44,9.44,Asia,10-18,Male,3
GAME00326,Nor because total.,Xbox,RPG,2016-11-12,42.94,12.42,Europe,46+,Female,10
GAME00327,Discussion against.,PS5,Sports,2017-04-24,22.69,26.77,South America,19-25,Female,9
GAME00328,To yes.,Nintendo Switch,Adventure,2015-10-16,6.32,23.19,Australia,36-45,Male,8
GAME00329,Activity movie.,Xbox,Action,2020-05-25,73.68,16.58,Asia,26-35,Male,3
GAME00330,Improve official.,Xbox,Adventure,2024-08-31,85.46,2.58,Europe,19-25,Female,9
GAME00331,Official.,PC,RPG,2022-02-10,60.26,30.17,North America,46+,Male,4
GAME00332,Fact either.,Xbox,Action,2018-09-27,12.51,6.41,North America,10-18,Male,8
GAME00333,Role hope computer.,Xbox,Action,2019-04-26,67.52,3.71,Europe,26-35,Male,10
GAME00334,Hour.,PS5,Adventure,2015-08-08,14.38,49.03,Asia,26-35,Female,1
GAME00335,Build.,PC,RPG,2017-05-12,53.74,12.85,South America,36-45,Male,5
GAME00336,Network actually.,Xbox,RPG,2016-11-22,56.34,37.37,Europe,10-18,Female,10
GAME00337,Position hit score.,Mobile,Action,2016-10-20,6.33,2.48,Australia,46+,Male,8
GAME00338,Of generation also.,Nintendo Switch,RPG,2016-11-05,3.37,19.01,Australia,46+,Male,4
GAME00339,Throughout.,PS5,Strategy,2015-06-20,30.93,29.52,South America,36-45,Female,1
GAME00340,A notice author.,Mobile,Shooter,2017-12-06,51.05,28.6,Australia,36-45,Female,4
GAME00341,Economy president development.,Mobile,RPG,2024-02-29,2.42,44.34,North America,26-35,Male,1
GAME00342,Chair main trip.,Mobile,RPG,2018-07-08,25.73,26.63,Australia,46+,Male,2
GAME00343,Turn away very.,Nintendo Switch,Strategy,2016-08-17,58.81,15.66,Europe,10-18,Male,1
GAME00344,As think cup.,Nintendo Switch,Action,2015-03-22,28.02,23.05,North America,10-18,Female,2
GAME00345,Radio affect.,PS5,RPG,2024-04-05,30.78,11.45,South America,46+,Male,4
GAME00346,Paper guess.,Nintendo Switch,Action,2019-03-08,68.84,13.48,Australia,26-35,Male,5
GAME00347,Quite course.,PS5,Sports,2021-04-08,41.28,19.52,North America,19-25,Female,8
GAME00348,Laugh available about.,Xbox,Shooter,2015-07-03,30.43,39.93,North America,19-25,Female,3
GAME00349,Must look.,PS5,Shooter,2019-10-28,88.22,1.45,Asia,46+,Male,5
GAME00350,Guy wonder represent.,PS5,Strategy,2015-05-20,82.41,20.09,North America,36-45,Female,9
GAME00351,Religious particular front.,Mobile,Shooter,2017-11-08,79.03,37.48,Asia,26-35,Female,1
GAME00352,Third draw.,PC,Action,2015-08-14,15.44,48.26,North America,46+,Male,3
GAME00353,Past here.,PC,Sports,2019-09-26,82.34,44.6,Asia,46+,Male,5
GAME00354,Kind before simple.,Mobile,Shooter,2018-08-06,47.33,3.13,South America,26-35,Male,1
GAME00355,Wind positive.,PS5,Shooter,2019-05-30,74.83,35.76,South America,19-25,Female,7
GAME00356,Sound brother everything yet.,Nintendo Switch,RPG,2017-11-07,60.64,32.86,Europe,46+,Female,10
GAME00357,Or tree strong.,Mobile,RPG,2019-01-22,5.43,30.74,Australia,10-18,Male,3
GAME00358,Ready state drop.,Nintendo Switch,Strategy,2022-03-07,25.2,44.71,North America,19-25,Male,4
GAME00359,Carry room prepare.,Mobile,Strategy,2015-11-24,62.56,23.57,Australia,46+,Male,7
GAME00360,Matter child.,PS5,Action,2022-09-29,92.95,36.67,North America,26-35,Male,8
GAME00361,Against population.,PC,Action,2015-05-05,58.59,35.99,Australia,36-45,Male,2
GAME00362,Gun firm.,Xbox,RPG,2024-04-21,65.74,33.22,Asia,26-35,Male,1
GAME00363,Prove record.,PC,RPG,2022-03-26,72.08,12.3,Australia,26-35,Male,5
GAME00364,Five when man.,Mobile,Sports,2021-01-19,98.5,40.08,Asia,46+,Female,1
GAME00365,Together still.,Xbox,Sports,2016-11-14,70.67,25.13,Asia,19-25,Male,3
GAME00366,Get.,PS5,Shooter,2018-11-24,24.51,27.98,Europe,19-25,Female,3
GAME00367,Morning or stay.,PC,RPG,2015-10-31,73.05,17.75,Australia,46+,Female,4
GAME00368,Two again situation.,PC,Strategy,2019-02-26,10.68,36.46,Asia,46+,Female,9
GAME00369,Course general quality.,PS5,Strategy,2017-07-03,41.77,39.97,Australia,26-35,Female,10
GAME00370,Add within yourself.,PC,Sports,2019-01-05,11.0,8.37,South America,36-45,Female,10
GAME00371,Police want size season.,Nintendo Switch,Shooter,2016-09-06,72.36,46.36,Europe,10-18,Female,4
GAME00372,Shake last.,PC,Sports,2023-02-25,29.74,33.85,Europe,46+,Female,8
GAME00373,Per compare reflect.,Nintendo Switch,Sports,2020-12-05,3.73,17.35,Asia,10-18,Female,10
GAME00374,Effect after.,Mobile,Shooter,2017-11-10,86.58,26.9,South America,46+,Female,7
GAME00375,Study.,PC,Action,2021-10-17,72.65,6.56,South America,46+,Female,9
GAME00376,Strategy short particular.,Nintendo Switch,Strategy,2016-05-14,7.8,42.75,North America,36-45,Female,1
GAME00377,Color enter risk.,Xbox,RPG,2019-05-07,0.99,17.97,Asia,10-18,Male,2
GAME00378,Line strong analysis.,Nintendo Switch,Action,2018-03-31,87.27,32.5,North America,10-18,Female,1
GAME00379,Way heavy really.,Xbox,Adventure,2015-05-15,32.86,29.28,Asia,46+,Male,6
GAME00380,Need large stage one.,PC,Shooter,2018-07-31,81.59,2.31,Australia,10-18,Male,1
GAME00381,Weight current.,Nintendo Switch,RPG,2020-05-12,97.98,18.48,South America,10-18,Female,5
GAME00382,Center conference story.,Xbox,Sports,2017-03-24,2.47,16.89,North America,46+,Male,9
GAME00383,Throw probably.,PS5,Shooter,2020-02-10,19.79,43.51,Asia,36-45,Female,5
GAME00384,Ready operation.,PS5,Strategy,2015-07-11,35.95,25.18,North America,19-25,Female,8
GAME00385,Last.,PC,Sports,2019-07-04,93.78,44.54,Asia,46+,Male,1
GAME00386,Represent.,PC,Strategy,2024-09-26,98.93,21.58,Asia,26-35,Female,8
GAME00387,Wife TV nothing.,Mobile,Sports,2022-04-05,63.71,29.07,Europe,10-18,Male,1
GAME00388,Bar agent.,PS5,Sports,2018-06-29,27.42,43.26,Asia,10-18,Male,7
GAME00389,Continue sister.,PS5,Adventure,2020-06-12,2.64,2.56,South America,46+,Female,1
GAME00390,Process fish.,Mobile,Action,2022-09-10,82.59,26.0,Australia,26-35,Female,6
GAME00391,Cup lay.,Xbox,Strategy,2023-10-17,50.42,18.64,Asia,46+,Female,1
GAME00392,Data week player.,Nintendo Switch,RPG,2018-06-14,47.01,0.95,North America,26-35,Female,1
GAME00393,Beautiful arrive.,PC,Adventure,2021-03-12,71.18,20.02,Australia,36-45,Female,5
GAME00394,Have.,Nintendo Switch,Sports,2015-11-05,8.33,7.96,Europe,26-35,Female,4
GAME00395,Evidence issue board fill.,Xbox,Adventure,2020-08-12,69.93,41.65,Europe,46+,Female,2
GAME00396,Wall blue.,Xbox,Shooter,2019-01-18,36.65,11.21,South America,46+,Female,10
GAME00397,Simply body training.,Xbox,RPG,2022-02-16,13.86,9.42,North America,19-25,Male,10
GAME00398,Here eye quality.,Xbox,Shooter,2021-10-15,55.48,21.21,Asia,19-25,Male,9
GAME00399,Believe wind compare series.,PC,Sports,2022-10-13,56.09,48.04,Asia,19-25,Female,7
GAME00400,Same hope.,Nintendo Switch,Action,2016-01-18,6.73,1.25,Asia,36-45,Male,6
GAME00401,Age senior break.,Nintendo Switch,Action,2016-05-21,22.66,22.64,Europe,46+,Female,7
GAME00402,Shake stop process.,PC,Action,2021-08-09,52.68,6.62,South America,36-45,Male,5
GAME00403,Southern town.,Mobile,Adventure,2016-07-05,72.65,3.35,North America,19-25,Male,1
GAME00404,Economy manager sign.,Xbox,Action,2022-12-31,6.7,38.08,Asia,10-18,Male,5
GAME00405,Sell.,Mobile,Shooter,2017-04-25,83.9,16.14,Europe,19-25,Male,3
GAME00406,Call make moment.,PS5,Action,2022-06-22,2.77,12.43,North America,26-35,Male,8
GAME00407,Interest public.,Xbox,Adventure,2016-04-05,65.23,41.44,South America,26-35,Female,10
GAME00408,Will sport note.,Nintendo Switch,Shooter,2023-07-04,98.62,49.53,Australia,26-35,Male,7
GAME00409,Sport left decade.,Mobile,Strategy,2017-02-01,96.25,6.73,Europe,19-25,Female,5
GAME00410,Five itself person.,Nintendo Switch,Shooter,2016-06-11,75.0,22.35,Asia,10-18,Male,2
GAME00411,Usually lawyer none.,PC,Strategy,2022-07-19,96.91,31.57,Europe,26-35,Female,7
GAME00412,Yourself industry laugh.,PC,Shooter,2021-06-25,39.66,19.35,South America,36-45,Male,4
GAME00413,Tree effect for huge.,PS5,Strategy,2015-06-14,31.01,23.47,North America,10-18,Female,1
GAME00414,Start ability.,PC,Action,2019-11-28,30.33,33.59,South America,36-45,Male,5
GAME00415,Win list.,Nintendo Switch,Action,2019-09-14,10.29,20.4,Australia,26-35,Female,1
GAME00416,Report reduce affect.,PC,RPG,2021-04-17,15.82,6.36,Europe,26-35,Female,3
GAME00417,Benefit consider.,Mobile,RPG,2014-11-19,97.81,10.12,Europe,26-35,Female,10
GAME00418,For partner choose.,Mobile,Adventure,2015-01-08,40.04,30.52,Asia,10-18,Female,9
GAME00419,Nor of.,PC,Action,2014-11-29,40.22,25.61,Europe,10-18,Male,3
GAME00420,Chance.,Xbox,Action,2018-12-21,66.19,16.96,South America,46+,Male,1
GAME00421,Difficult American.,Nintendo Switch,Strategy,2015-09-04,77.28,47.3,Asia,19-25,Female,7
GAME00422,Like long dream.,Nintendo Switch,Action,2019-06-26,25.69,31.03,Asia,26-35,Male,9
GAME00423,Particular hour can.,Xbox,Strategy,2014-10-16,25.94,10.04,South America,46+,Male,2
GAME00424,Bad whose.,PS5,Adventure,2020-02-28,66.8,21.01,North America,36-45,Male,4
GAME00425,Food baby.,Nintendo Switch,Action,2020-01-14,64.6,33.14,North America,10-18,Female,6
GAME00426,Boy parent employee.,Nintendo Switch,RPG,2021-07-13,99.4,6.09,Europe,36-45,Male,6
GAME00427,Carry room admit.,Xbox,RPG,2021-10-27,49.42,41.38,Europe,19-25,Male,1
GAME00428,Company worker.,PS5,Shooter,2015-11-04,7.37,30.8,Asia,19-25,Male,7
GAME00429,Site including source.,PS5,Strategy,2022-12-02,9.01,8.11,Europe,36-45,Male,2
GAME00430,Treatment soon.,Xbox,Strategy,2015-03-29,62.45,22.41,Australia,19-25,Female,1
GAME00431,Not reach bed finish.,Mobile,Sports,2018-06-23,36.05,11.39,South America,26-35,Female,7
GAME00432,Run than final.,Xbox,RPG,2023-02-28,53.81,48.41,South America,26-35,Male,1
GAME00433,Same already.,Xbox,Action,2019-05-22,92.06,38.08,Europe,36-45,Male,8
GAME00434,Draw good fact.,Xbox,Action,2020-06-20,87.14,14.04,South America,10-18,Female,6
GAME00435,Try.,Nintendo Switch,Shooter,2016-06-24,31.04,20.22,Europe,10-18,Male,6
GAME00436,Hour number.,PS5,Action,2020-03-11,51.1,25.86,Europe,10-18,Female,6
GAME00437,International return might.,PS5,Adventure,2022-07-31,10.85,12.16,North America,26-35,Male,5
GAME00438,Get just us.,Nintendo Switch,Sports,2020-04-07,66.73,35.66,South America,10-18,Female,4
GAME00439,Particular again.,Xbox,Adventure,2024-05-31,36.05,7.7,Asia,46+,Female,6
GAME00440,Person significant.,PS5,RPG,2021-04-15,35.38,8.91,Asia,46+,Male,9
GAME00441,System sense.,Nintendo Switch,RPG,2017-12-07,26.37,21.72,South America,26-35,Female,3
GAME00442,Lawyer ask perhaps.,Nintendo Switch,RPG,2019-07-23,15.0,4.31,Europe,19-25,Female,6
GAME00443,Itself heart three.,PC,Action,2018-07-18,71.46,9.28,South America,10-18,Male,4
GAME00444,Pass prepare.,Nintendo Switch,Action,2022-08-29,31.89,48.32,Europe,46+,Female,10
GAME00445,Give man song economic.,Nintendo Switch,Action,2017-04-03,15.8,38.35,North America,10-18,Female,10
GAME00446,Economy identify.,PC,Adventure,2023-03-01,82.5,4.42,North America,10-18,Male,7
GAME00447,Pull quite.,Xbox,Adventure,2021-02-11,3.07,6.54,South America,19-25,Male,2
GAME00448,Until against pressure.,PC,Strategy,2017-09-04,90.52,7.42,South America,36-45,Male,8
GAME00449,End stay might.,Nintendo Switch,Adventure,2015-01-06,85.75,30.79,North America,10-18,Male,7
GAME00450,Hundred hard.,Xbox,Adventure,2021-11-09,8.11,6.83,Europe,36-45,Female,2
GAME00451,Thus campaign maintain.,Xbox,Adventure,2019-03-04,81.31,34.67,South America,46+,Male,3
GAME00452,Require Republican.,Mobile,RPG,2023-08-11,23.09,0.71,South America,46+,Female,2
GAME00453,Character spend space.,Mobile,Shooter,2016-05-14,95.93,46.36,Australia,26-35,Female,7
GAME00454,Pattern head.,Xbox,Shooter,2022-07-08,75.25,44.65,Australia,26-35,Male,1
GAME00455,Speech reason movement.,Mobile,Sports,2017-11-06,96.66,8.56,South America,10-18,Female,2
GAME00456,Add identify increase.,Mobile,Strategy,2016-07-07,84.51,0.19,Asia,46+,Female,8
GAME00457,Let use specific.,Nintendo Switch,Strategy,2023-10-03,86.48,16.62,North America,36-45,Male,4
GAME00458,Physical.,Nintendo Switch,Action,2016-12-31,70.42,37.09,Europe,26-35,Female,3
GAME00459,Difference already tax.,PS5,Adventure,2017-07-27,32.44,2.6,Asia,19-25,Female,9
GAME00460,Hold part claim.,Nintendo Switch,Shooter,2018-05-13,18.98,0.12,South America,46+,Female,9
GAME00461,Onto available after.,Mobile,Shooter,2020-01-11,93.06,31.23,North America,19-25,Female,1
GAME00462,Season voice share.,PC,Adventure,2023-06-01,43.71,13.71,North America,26-35,Female,8
GAME00463,Early change.,Xbox,Action,2024-05-11,59.02,11.53,South America,36-45,Male,10
GAME00464,Pull everybody.,PS5,Adventure,2023-12-25,84.79,38.05,Australia,36-45,Male,7
GAME00465,Easy it.,Xbox,Shooter,2019-09-04,29.4,37.61,South America,10-18,Female,7
GAME00466,Event bill citizen shake.,Nintendo Switch,Action,2016-06-29,11.17,11.66,Australia,19-25,Male,5
GAME00467,Just gas voice.,Mobile,Shooter,2019-09-16,88.96,34.4,South America,26-35,Female,1
GAME00468,Foot history.,Nintendo Switch,Adventure,2016-07-25,0.84,0.86,Europe,19-25,Male,8
GAME00469,Policy time themselves.,PS5,Adventure,2023-03-10,50.44,3.44,Europe,36-45,Female,4
GAME00470,Camera strong become reveal.,PC,RPG,2022-01-15,77.5,11.9,Australia,36-45,Female,7
GAME00471,Of consider.,Nintendo Switch,Sports,2024-05-10,98.3,46.7,Asia,36-45,Female,10
GAME00472,Base student.,PS5,Strategy,2018-02-10,49.48,27.35,Australia,46+,Female,5
GAME00473,Skin picture.,Mobile,Sports,2023-06-24,53.87,14.32,North America,19-25,Female,7
GAME00474,Win apply idea.,PS5,RPG,2018-01-06,48.0,14.45,Australia,19-25,Male,2
GAME00475,Adult eat himself maintain.,Xbox,Sports,2022-04-07,20.89,17.35,Asia,10-18,Male,7
GAME00476,Down standard.,Xbox,RPG,2017-03-25,24.62,21.0,Asia,36-45,Male,2
GAME00477,Cut image increase.,Xbox,Sports,2020-05-13,79.29,30.5,North America,10-18,Female,9
GAME00478,Gas hospital south.,Nintendo Switch,Sports,2022-03-28,94.1,7.87,Asia,26-35,Female,6
GAME00479,Free though focus.,PC,Strategy,2018-03-08,6.61,33.87,North America,46+,Female,8
GAME00480,Third everyone know.,Mobile,Action,2019-03-14,8.33,9.53,Europe,26-35,Female,1
GAME00481,Beyond paper care.,PS5,Sports,2020-10-03,63.79,14.67,Australia,19-25,Male,2
GAME00482,For house kid.,Xbox,Sports,2020-11-10,2.02,15.88,South America,10-18,Male,10
GAME00483,Single thank describe.,PS5,Adventure,2017-11-19,27.49,40.61,Europe,46+,Male,3
GAME00484,Analysis place.,PC,Shooter,2021-05-31,3.37,22.03,North America,19-25,Female,4
GAME00485,Decade lawyer.,Mobile,RPG,2020-06-01,37.09,48.19,North America,10-18,Female,3
GAME00486,Value up same.,Mobile,Adventure,2018-07-25,42.79,20.21,Asia,36-45,Female,6
GAME00487,Air home heart.,Xbox,RPG,2017-02-09,68.61,6.29,Europe,46+,Male,2
GAME00488,Energy data.,PC,Strategy,2019-02-10,80.9,40.87,North America,26-35,Female,3
GAME00489,Red game send.,Nintendo Switch,Shooter,2021-03-11,2.78,11.18,Asia,36-45,Female,3
GAME00490,Several loss.,PC,RPG,2018-07-02,69.27,45.36,Australia,19-25,Male,10
GAME00491,Job film discuss represent.,Mobile,Shooter,2022-01-06,15.94,25.72,North America,46+,Female,5
GAME00492,Early responsibility nation.,Xbox,Action,2019-02-18,61.26,47.87,Europe,19-25,Female,1
GAME00493,Usually tonight forget.,Xbox,Adventure,2017-07-01,29.24,40.6,Australia,46+,Male,2
GAME00494,Road than.,Mobile,Adventure,2021-06-23,76.46,29.41,North America,26-35,Female,2
GAME00495,Hope best field.,Xbox,Sports,2016-08-01,89.95,21.09,South America,19-25,Female,10
GAME00496,Alone stand town.,Nintendo Switch,Sports,2024-09-17,61.63,27.99,Australia,36-45,Male,3
GAME00497,Candidate sort nice.,PS5,Shooter,2021-04-03,87.67,27.05,Australia,36-45,Male,4
GAME00498,South play.,Mobile,Sports,2022-12-08,62.59,2.27,South America,36-45,Female,9
GAME00499,Building marriage show.,Mobile,Sports,2023-04-16,29.24,49.17,North America,36-45,Female,5
GAME00500,Music seek girl.,PS5,RPG,2015-12-28,55.82,3.55,South America,46+,Male,8
GAME00501,Reduce paper lot.,Nintendo Switch,Action,2024-02-20,81.79,25.2,Europe,46+,Female,4
GAME00502,Foreign majority.,PC,Sports,2022-06-20,74.17,0.32,Europe,10-18,Female,2
GAME00503,Each camera.,Xbox,Adventure,2016-01-12,96.54,39.96,Asia,19-25,Male,9
GAME00504,Event political who.,PC,Adventure,2021-01-26,31.49,18.34,Europe,19-25,Male,2
GAME00505,Bit they left yet.,Nintendo Switch,Strategy,2016-12-17,76.39,29.44,North America,46+,Male,1
GAME00506,Marriage.,Xbox,RPG,2017-08-10,97.21,46.11,Australia,46+,Female,9
GAME00507,Day time.,Mobile,Adventure,2024-04-22,70.48,36.72,South America,26-35,Male,4
GAME00508,Low.,PC,RPG,2024-08-09,84.86,25.37,North America,19-25,Female,4
